,sim_name,method,expected_theta,theta_prom,error,est_theta_list,mic_array.d,mic_array.n,mic_array.position,source.position,mic-source distance
2751,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,39.174,39.66,1e-05,"[0.0, 41.38, 39.81, 39.27, 38.18]",0.2,5,"[4, 8, 1]","[18, 19, 1]",17.414074767267998
2752,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,39.174,39.66,1e-05,"[0.0, 41.38, 39.81, 39.27, 38.18]",0.2,5,"[4, 8, 1]","[18, 19, 1]",17.414074767267998
2753,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,39.174,39.66,1e-05,"[0.0, 41.38, 39.81, 39.27, 38.18]",0.2,5,"[4, 8, 1]","[18, 19, 1]",17.414074767267998
2754,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,47.787,49.295,7e-05,"[0.0, 49.97, 48.62]",0.2,3,"[5, 5, 1]","[18, 19, 1]",18.902116283633426
2755,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,47.787,49.295,7e-05,"[0.0, 49.97, 48.62]",0.2,3,"[5, 5, 1]","[18, 19, 1]",18.902116283633426
2756,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,47.787,49.295,7e-05,"[0.0, 49.97, 48.62]",0.2,3,"[5, 5, 1]","[18, 19, 1]",18.902116283633426
2757,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,47.787,49.295,7e-05,"[0.0, 49.97, 48.62]",0.2,3,"[5, 5, 1]","[18, 19, 1]",18.902116283633426
2758,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,47.787,49.295,7e-05,"[0.0, 49.97, 48.62]",0.2,3,"[5, 5, 1]","[18, 19, 1]",18.902116283633426
2759,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,47.787,49.295,7e-05,"[0.0, 49.97, 48.62]",0.2,3,"[5, 5, 1]","[18, 19, 1]",18.902116283633426
2760,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,48.013,48.613,1e-05,"[0.0, 49.97, 48.62, 47.25]",0.2,4,"[5, 5, 1]","[18, 19, 1]",18.835073665903195
2761,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,48.013,48.613,1e-05,"[0.0, 49.97, 48.62, 47.25]",0.2,4,"[5, 5, 1]","[18, 19, 1]",18.835073665903195
2762,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,48.013,48.613,1e-05,"[0.0, 49.97, 48.62, 47.25]",0.2,4,"[5, 5, 1]","[18, 19, 1]",18.835073665903195
2763,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,48.013,48.613,1e-05,"[0.0, 49.97, 48.62, 47.25]",0.2,4,"[5, 5, 1]","[18, 19, 1]",18.835073665903195
2764,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,48.013,48.613,1e-05,"[0.0, 49.97, 48.62, 47.25]",0.2,4,"[5, 5, 1]","[18, 19, 1]",18.835073665903195
2765,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,48.013,48.613,1e-05,"[0.0, 49.97, 48.62, 47.25]",0.2,4,"[5, 5, 1]","[18, 19, 1]",18.835073665903195
2766,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,48.24,48.272,0.0,"[0.0, 49.97, 48.62, 47.25, 47.25]",0.2,5,"[5, 5, 1]","[18, 19, 1]",18.76832437912346
2767,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,48.24,48.272,0.0,"[0.0, 49.97, 48.62, 47.25, 47.25]",0.2,5,"[5, 5, 1]","[18, 19, 1]",18.76832437912346
2768,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,48.24,48.272,0.0,"[0.0, 49.97, 48.62, 47.25, 47.25]",0.2,5,"[5, 5, 1]","[18, 19, 1]",18.76832437912346
2769,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,48.24,48.272,0.0,"[0.0, 49.97, 48.62, 47.25, 47.25]",0.2,5,"[5, 5, 1]","[18, 19, 1]",18.76832437912346
2770,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,48.24,48.272,0.0,"[0.0, 49.97, 48.62, 47.25, 47.25]",0.2,5,"[5, 5, 1]","[18, 19, 1]",18.76832437912346
2771,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,48.24,48.272,0.0,"[0.0, 49.97, 48.62, 47.25, 47.25]",0.2,5,"[5, 5, 1]","[18, 19, 1]",18.76832437912346
2772,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,47.029,48.61,8e-05,"[0.0, 49.97, 47.25]",0.2,3,"[0, 0, 1]","[18, 19, 1]",25.96709456215693
2773,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,47.029,48.61,8e-05,"[0.0, 49.97, 47.25]",0.2,3,"[0, 0, 1]","[18, 19, 1]",25.96709456215693
2774,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,47.029,48.61,8e-05,"[0.0, 49.97, 47.25]",0.2,3,"[0, 0, 1]","[18, 19, 1]",25.96709456215693
2775,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,47.029,48.61,8e-05,"[0.0, 49.97, 47.25]",0.2,3,"[0, 0, 1]","[18, 19, 1]",25.96709456215693
2776,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,47.029,48.61,8e-05,"[0.0, 49.97, 47.25]",0.2,3,"[0, 0, 1]","[18, 19, 1]",25.96709456215693
2777,"sim_Anechoich_d0.2_n3_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,47.029,48.61,8e-05,"[0.0, 49.97, 47.25]",0.2,3,"[0, 0, 1]","[18, 19, 1]",25.96709456215693
2778,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,47.191,48.157,3e-05,"[0.0, 49.97, 47.25, 47.25]",0.2,4,"[0, 0, 1]","[18, 19, 1]",25.89903473104741
2779,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,47.191,48.157,3e-05,"[0.0, 49.97, 47.25, 47.25]",0.2,4,"[0, 0, 1]","[18, 19, 1]",25.89903473104741
2780,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,47.191,48.157,3e-05,"[0.0, 49.97, 47.25, 47.25]",0.2,4,"[0, 0, 1]","[18, 19, 1]",25.89903473104741
2781,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,47.191,48.157,3e-05,"[0.0, 49.97, 47.25, 47.25]",0.2,4,"[0, 0, 1]","[18, 19, 1]",25.89903473104741
2782,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,47.191,48.157,3e-05,"[0.0, 49.97, 47.25, 47.25]",0.2,4,"[0, 0, 1]","[18, 19, 1]",25.89903473104741
2783,"sim_Anechoich_d0.2_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,47.191,48.157,3e-05,"[0.0, 49.97, 47.25, 47.25]",0.2,4,"[0, 0, 1]","[18, 19, 1]",25.89903473104741
2784,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,47.353,47.752,0.0,"[0.0, 49.97, 47.25, 47.25, 46.54]",0.2,5,"[0, 0, 1]","[18, 19, 1]",25.83118270617898
2785,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,47.353,47.752,0.0,"[0.0, 49.97, 47.25, 47.25, 46.54]",0.2,5,"[0, 0, 1]","[18, 19, 1]",25.83118270617898
2786,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,47.353,47.752,0.0,"[0.0, 49.97, 47.25, 47.25, 46.54]",0.2,5,"[0, 0, 1]","[18, 19, 1]",25.83118270617898
2787,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,47.353,47.752,0.0,"[0.0, 49.97, 47.25, 47.25, 46.54]",0.2,5,"[0, 0, 1]","[18, 19, 1]",25.83118270617898
2788,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,47.353,47.752,0.0,"[0.0, 49.97, 47.25, 47.25, 46.54]",0.2,5,"[0, 0, 1]","[18, 19, 1]",25.83118270617898
2789,"sim_Anechoich_d0.2_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,47.353,47.752,0.0,"[0.0, 49.97, 47.25, 47.25, 46.54]",0.2,5,"[0, 0, 1]","[18, 19, 1]",25.83118270617898
2790,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",Classic,113.239,113.14,0.0,"[0.0, 113.14, 113.14]",0.2,3,"[9, 2, 1]","[2, 19, 1]",18.50108104949546
2791,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ROTH,113.239,113.14,0.0,"[0.0, 113.14, 113.14]",0.2,3,"[9, 2, 1]","[2, 19, 1]",18.50108104949546
2792,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",PHAT,113.239,113.14,0.0,"[0.0, 113.14, 113.14]",0.2,3,"[9, 2, 1]","[2, 19, 1]",18.50108104949546
2793,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",SCOT,113.239,113.14,0.0,"[0.0, 113.14, 113.14]",0.2,3,"[9, 2, 1]","[2, 19, 1]",18.50108104949546
2794,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ECKART,113.239,113.14,0.0,"[0.0, 113.14, 113.14]",0.2,3,"[9, 2, 1]","[2, 19, 1]",18.50108104949546
2795,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",HT,113.239,113.14,0.0,"[0.0, 113.14, 113.14]",0.2,3,"[9, 2, 1]","[2, 19, 1]",18.50108104949546
2796,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",Classic,113.523,112.893,1e-05,"[0.0, 113.14, 113.14, 112.4]",0.2,4,"[9, 2, 1]","[2, 19, 1]",18.540765895722863
2797,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ROTH,113.523,112.893,1e-05,"[0.0, 113.14, 113.14, 112.4]",0.2,4,"[9, 2, 1]","[2, 19, 1]",18.540765895722863
2798,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",PHAT,113.523,112.893,1e-05,"[0.0, 113.14, 113.14, 112.4]",0.2,4,"[9, 2, 1]","[2, 19, 1]",18.540765895722863
2799,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",SCOT,113.523,112.893,1e-05,"[0.0, 113.14, 113.14, 112.4]",0.2,4,"[9, 2, 1]","[2, 19, 1]",18.540765895722863
2800,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ECKART,113.523,112.893,1e-05,"[0.0, 113.14, 113.14, 112.4]",0.2,4,"[9, 2, 1]","[2, 19, 1]",18.540765895722863
2801,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",HT,113.523,112.893,1e-05,"[0.0, 113.14, 113.14, 112.4]",0.2,4,"[9, 2, 1]","[2, 19, 1]",18.540765895722863
2802,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",Classic,113.806,112.54,5e-05,"[0.0, 113.14, 113.14, 112.4, 111.48]",0.2,5,"[9, 2, 1]","[2, 19, 1]",18.580904176062045
2803,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ROTH,113.806,112.54,5e-05,"[0.0, 113.14, 113.14, 112.4, 111.48]",0.2,5,"[9, 2, 1]","[2, 19, 1]",18.580904176062045
2804,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",PHAT,113.806,112.54,5e-05,"[0.0, 113.14, 113.14, 112.4, 111.48]",0.2,5,"[9, 2, 1]","[2, 19, 1]",18.580904176062045
2805,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",SCOT,113.806,112.54,5e-05,"[0.0, 113.14, 113.14, 112.4, 111.48]",0.2,5,"[9, 2, 1]","[2, 19, 1]",18.580904176062045
2806,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ECKART,113.806,112.54,5e-05,"[0.0, 113.14, 113.14, 112.4, 111.48]",0.2,5,"[9, 2, 1]","[2, 19, 1]",18.580904176062045
2807,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",HT,113.806,112.54,5e-05,"[0.0, 113.14, 113.14, 112.4, 111.48]",0.2,5,"[9, 2, 1]","[2, 19, 1]",18.580904176062045
2808,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,104.243,103.955,0.0,"[0.0, 104.48, 103.43]",0.2,3,"[5, 6, 1]","[2, 19, 1]",13.412307780542466
2809,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,104.243,103.955,0.0,"[0.0, 104.48, 103.43]",0.2,3,"[5, 6, 1]","[2, 19, 1]",13.412307780542466
2810,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,104.243,103.955,0.0,"[0.0, 104.48, 103.43]",0.2,3,"[5, 6, 1]","[2, 19, 1]",13.412307780542466
2811,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,104.243,103.955,0.0,"[0.0, 104.48, 103.43]",0.2,3,"[5, 6, 1]","[2, 19, 1]",13.412307780542466
2812,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,104.243,103.955,0.0,"[0.0, 104.48, 103.43]",0.2,3,"[5, 6, 1]","[2, 19, 1]",13.412307780542466
2813,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,104.243,103.955,0.0,"[0.0, 104.48, 103.43]",0.2,3,"[5, 6, 1]","[2, 19, 1]",13.412307780542466
2814,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,104.657,103.43,5e-05,"[0.0, 104.48, 103.43, 102.38]",0.2,4,"[5, 6, 1]","[2, 19, 1]",13.43726162579266
2815,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,104.657,103.43,5e-05,"[0.0, 104.48, 103.43, 102.38]",0.2,4,"[5, 6, 1]","[2, 19, 1]",13.43726162579266
2816,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,104.657,103.43,5e-05,"[0.0, 104.48, 103.43, 102.38]",0.2,4,"[5, 6, 1]","[2, 19, 1]",13.43726162579266
2817,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,104.657,103.43,5e-05,"[0.0, 104.48, 103.43, 102.38]",0.2,4,"[5, 6, 1]","[2, 19, 1]",13.43726162579266
2818,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,104.657,103.43,5e-05,"[0.0, 104.48, 103.43, 102.38]",0.2,4,"[5, 6, 1]","[2, 19, 1]",13.43726162579266
2819,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,104.657,103.43,5e-05,"[0.0, 104.48, 103.43, 102.38]",0.2,4,"[5, 6, 1]","[2, 19, 1]",13.43726162579266
2820,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,105.068,103.038,0.00013,"[0.0, 104.48, 103.43, 102.38, 101.86]",0.2,5,"[5, 6, 1]","[2, 19, 1]",13.46291201783626
2821,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,105.068,103.038,0.00013,"[0.0, 104.48, 103.43, 102.38, 101.86]",0.2,5,"[5, 6, 1]","[2, 19, 1]",13.46291201783626
2822,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,105.068,103.038,0.00013,"[0.0, 104.48, 103.43, 102.38, 101.86]",0.2,5,"[5, 6, 1]","[2, 19, 1]",13.46291201783626
2823,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,105.068,103.038,0.00013,"[0.0, 104.48, 103.43, 102.38, 101.86]",0.2,5,"[5, 6, 1]","[2, 19, 1]",13.46291201783626
2824,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,105.068,103.038,0.00013,"[0.0, 104.48, 103.43, 102.38, 101.86]",0.2,5,"[5, 6, 1]","[2, 19, 1]",13.46291201783626
2825,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,105.068,103.038,0.00013,"[0.0, 104.48, 103.43, 102.38, 101.86]",0.2,5,"[5, 6, 1]","[2, 19, 1]",13.46291201783626
2826,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,101.81,101.335,1e-05,"[0.0, 102.38, 100.29]",0.2,3,"[4, 8, 1]","[2, 19, 1]",11.237882362794158
2827,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,101.81,101.335,1e-05,"[0.0, 102.38, 100.29]",0.2,3,"[4, 8, 1]","[2, 19, 1]",11.237882362794158
2828,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,101.81,101.335,1e-05,"[0.0, 102.38, 100.29]",0.2,3,"[4, 8, 1]","[2, 19, 1]",11.237882362794158
2829,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,101.81,101.335,1e-05,"[0.0, 102.38, 100.29]",0.2,3,"[4, 8, 1]","[2, 19, 1]",11.237882362794158
2830,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,101.81,101.335,1e-05,"[0.0, 102.38, 100.29]",0.2,3,"[4, 8, 1]","[2, 19, 1]",11.237882362794158
2831,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,101.81,101.335,1e-05,"[0.0, 102.38, 100.29]",0.2,3,"[4, 8, 1]","[2, 19, 1]",11.237882362794158
2832,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,102.308,100.757,7e-05,"[0.0, 102.38, 100.29, 99.6]",0.2,4,"[4, 8, 1]","[2, 19, 1]",11.258774356030056
2833,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,102.308,100.757,7e-05,"[0.0, 102.38, 100.29, 99.6]",0.2,4,"[4, 8, 1]","[2, 19, 1]",11.258774356030056
2834,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,102.308,100.757,7e-05,"[0.0, 102.38, 100.29, 99.6]",0.2,4,"[4, 8, 1]","[2, 19, 1]",11.258774356030056
2835,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,102.308,100.757,7e-05,"[0.0, 102.38, 100.29, 99.6]",0.2,4,"[4, 8, 1]","[2, 19, 1]",11.258774356030056
2836,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,102.308,100.757,7e-05,"[0.0, 102.38, 100.29, 99.6]",0.2,4,"[4, 8, 1]","[2, 19, 1]",11.258774356030056
2837,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,102.308,100.757,7e-05,"[0.0, 102.38, 100.29, 99.6]",0.2,4,"[4, 8, 1]","[2, 19, 1]",11.258774356030056
2838,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,102.804,100.25,0.0002,"[0.0, 102.38, 100.29, 99.6, 98.73]",0.2,5,"[4, 8, 1]","[2, 19, 1]",11.280514172678478
2839,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,102.804,100.25,0.0002,"[0.0, 102.38, 100.29, 99.6, 98.73]",0.2,5,"[4, 8, 1]","[2, 19, 1]",11.280514172678478
2840,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,102.804,100.25,0.0002,"[0.0, 102.38, 100.29, 99.6, 98.73]",0.2,5,"[4, 8, 1]","[2, 19, 1]",11.280514172678478
2841,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,102.804,100.25,0.0002,"[0.0, 102.38, 100.29, 99.6, 98.73]",0.2,5,"[4, 8, 1]","[2, 19, 1]",11.280514172678478
2842,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,102.804,100.25,0.0002,"[0.0, 102.38, 100.29, 99.6, 98.73]",0.2,5,"[4, 8, 1]","[2, 19, 1]",11.280514172678478
2843,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,102.804,100.25,0.0002,"[0.0, 102.38, 100.29, 99.6, 98.73]",0.2,5,"[4, 8, 1]","[2, 19, 1]",11.280514172678478
2844,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,103.263,103.43,0.0,"[0.0, 104.48, 102.38]",0.2,3,"[5, 5, 1]","[2, 19, 1]",14.383671297690308
2845,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,103.263,103.43,0.0,"[0.0, 104.48, 102.38]",0.2,3,"[5, 5, 1]","[2, 19, 1]",14.383671297690308
2846,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,103.263,103.43,0.0,"[0.0, 104.48, 102.38]",0.2,3,"[5, 5, 1]","[2, 19, 1]",14.383671297690308
2847,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,103.263,103.43,0.0,"[0.0, 104.48, 102.38]",0.2,3,"[5, 5, 1]","[2, 19, 1]",14.383671297690308
2848,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,103.263,103.43,0.0,"[0.0, 104.48, 102.38]",0.2,3,"[5, 5, 1]","[2, 19, 1]",14.383671297690308
2849,"sim_Anechoich_d0.2_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,103.263,103.43,0.0,"[0.0, 104.48, 102.38]",0.2,3,"[5, 5, 1]","[2, 19, 1]",14.383671297690308
2850,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,103.65,102.847,2e-05,"[0.0, 104.48, 102.38, 101.68]",0.2,4,"[5, 5, 1]","[2, 19, 1]",14.406942770761603
2851,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,103.65,102.847,2e-05,"[0.0, 104.48, 102.38, 101.68]",0.2,4,"[5, 5, 1]","[2, 19, 1]",14.406942770761603
2852,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,103.65,102.847,2e-05,"[0.0, 104.48, 102.38, 101.68]",0.2,4,"[5, 5, 1]","[2, 19, 1]",14.406942770761603
2853,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,103.65,102.847,2e-05,"[0.0, 104.48, 102.38, 101.68]",0.2,4,"[5, 5, 1]","[2, 19, 1]",14.406942770761603
2854,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,103.65,102.847,2e-05,"[0.0, 104.48, 102.38, 101.68]",0.2,4,"[5, 5, 1]","[2, 19, 1]",14.406942770761603
2855,"sim_Anechoich_d0.2_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,103.65,102.847,2e-05,"[0.0, 104.48, 102.38, 101.68]",0.2,4,"[5, 5, 1]","[2, 19, 1]",14.406942770761603
2856,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,104.036,102.338,9e-05,"[0.0, 104.48, 102.38, 101.68, 100.81]",0.2,5,"[5, 5, 1]","[2, 19, 1]",14.430869689661812
2857,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,104.036,102.338,9e-05,"[0.0, 104.48, 102.38, 101.68, 100.81]",0.2,5,"[5, 5, 1]","[2, 19, 1]",14.430869689661812
2858,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,104.036,102.338,9e-05,"[0.0, 104.48, 102.38, 101.68, 100.81]",0.2,5,"[5, 5, 1]","[2, 19, 1]",14.430869689661812
2859,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,104.036,102.338,9e-05,"[0.0, 104.48, 102.38, 101.68, 100.81]",0.2,5,"[5, 5, 1]","[2, 19, 1]",14.430869689661812
2860,"sim_Anechoich_d0.2_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,104.036,102.338,9e-05,"[0.0, 104.48, 102.38, 101.68, 100.81]",0.2,5,"[5, 5, 1]","[2, 19, 1]",14.430869689661812
