,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.position,source.position
118,"sim_T0.20s_d0.5_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",ECKART,180.0,159.223,0.01332,"[0.0, 158.27, 156.16, 163.24]",0.2,0.5,"[10, 6, 1]","[1, 6, 1]"
119,"sim_T0.20s_d0.5_s[1.0,6.0,1.0]_m[10.0,6.0,1.0]",HT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.2,0.5,"[10, 6, 1]","[1, 6, 1]"
120,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",Classic,71.565,51.567,0.01234,"[0.0, 55.13, 51.04, 48.53]",0.2,0.5,"[4, 3, 1]","[6, 0, 1]"
121,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",ROTH,71.565,51.233,0.01276,"[0.0, 54.13, 51.04, 48.53]",0.2,0.5,"[4, 3, 1]","[6, 0, 1]"
122,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",PHAT,71.565,51.233,0.01276,"[0.0, 54.13, 51.04, 48.53]",0.2,0.5,"[4, 3, 1]","[6, 0, 1]"
123,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",SCOT,71.565,51.233,0.01276,"[0.0, 54.13, 51.04, 48.53]",0.2,0.5,"[4, 3, 1]","[6, 0, 1]"
124,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",ECKART,71.565,54.307,0.00919,"[0.0, 58.08, 53.11, 51.73]",0.2,0.5,"[4, 3, 1]","[6, 0, 1]"
125,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,3.0,1.0]",HT,71.565,51.233,0.01276,"[0.0, 54.13, 51.04, 48.53]",0.2,0.5,"[4, 3, 1]","[6, 0, 1]"
126,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",Classic,120.964,106.62,0.00635,"[0.0, 109.19, 106.61, 104.06]",0.2,0.5,"[8, 5, 1]","[6, 0, 1]"
127,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",ROTH,120.964,107.053,0.00597,"[0.0, 110.06, 107.04, 104.06]",0.2,0.5,"[8, 5, 1]","[6, 0, 1]"
128,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",PHAT,120.964,107.053,0.00597,"[0.0, 110.06, 107.04, 104.06]",0.2,0.5,"[8, 5, 1]","[6, 0, 1]"
129,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",SCOT,120.964,107.053,0.00597,"[0.0, 110.06, 107.04, 104.06]",0.2,0.5,"[8, 5, 1]","[6, 0, 1]"
130,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",ECKART,120.964,103.22,0.00972,"[0.0, 103.22, 104.06, 102.38]",0.2,0.5,"[8, 5, 1]","[6, 0, 1]"
131,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[8.0,5.0,1.0]",HT,120.964,107.053,0.00597,"[0.0, 110.06, 107.04, 104.06]",0.2,0.5,"[8, 5, 1]","[6, 0, 1]"
132,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",Classic,90.0,76.77,0.0054,"[0.0, 79.29, 76.78, 74.24]",0.2,0.5,"[5, 6, 1]","[6, 0, 1]"
133,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",ROTH,90.0,76.63,0.00552,"[0.0, 79.29, 76.36, 74.24]",0.2,0.5,"[5, 6, 1]","[6, 0, 1]"
134,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",PHAT,90.0,76.63,0.00552,"[0.0, 79.29, 76.36, 74.24]",0.2,0.5,"[5, 6, 1]","[6, 0, 1]"
135,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",SCOT,90.0,76.63,0.00552,"[0.0, 79.29, 76.36, 74.24]",0.2,0.5,"[5, 6, 1]","[6, 0, 1]"
136,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",ECKART,90.0,76.773,0.0054,"[0.0, 79.29, 75.94, 75.09]",0.2,0.5,"[5, 6, 1]","[6, 0, 1]"
137,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[5.0,6.0,1.0]",HT,90.0,76.63,0.00552,"[0.0, 79.29, 76.36, 74.24]",0.2,0.5,"[5, 6, 1]","[6, 0, 1]"
138,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",Classic,63.435,40.21,0.01665,"[0.0, 43.21, 40.13, 37.29]",0.2,0.5,"[4, 2, 1]","[6, 0, 1]"
139,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",ROTH,63.435,40.21,0.01665,"[0.0, 43.21, 40.13, 37.29]",0.2,0.5,"[4, 2, 1]","[6, 0, 1]"
140,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",PHAT,63.435,40.21,0.01665,"[0.0, 43.21, 40.13, 37.29]",0.2,0.5,"[4, 2, 1]","[6, 0, 1]"
141,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",SCOT,63.435,40.21,0.01665,"[0.0, 43.21, 40.13, 37.29]",0.2,0.5,"[4, 2, 1]","[6, 0, 1]"
142,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",ECKART,63.435,44.01,0.01165,"[0.0, 48.9, 43.21, 39.92]",0.2,0.5,"[4, 2, 1]","[6, 0, 1]"
143,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[4.0,2.0,1.0]",HT,63.435,40.21,0.01665,"[0.0, 43.21, 40.13, 37.29]",0.2,0.5,"[4, 2, 1]","[6, 0, 1]"
144,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",Classic,129.80599999999998,120.287,0.0028,"[0.0, 121.92, 120.49, 118.45]",0.2,0.5,"[10, 6, 1]","[6, 0, 1]"
145,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",ROTH,129.80599999999998,120.61,0.00261,"[0.0, 122.89, 120.49, 118.45]",0.2,0.5,"[10, 6, 1]","[6, 0, 1]"
146,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",PHAT,129.80599999999998,120.61,0.00261,"[0.0, 122.89, 120.49, 118.45]",0.2,0.5,"[10, 6, 1]","[6, 0, 1]"
147,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",SCOT,129.80599999999998,120.61,0.00261,"[0.0, 122.89, 120.49, 118.45]",0.2,0.5,"[10, 6, 1]","[6, 0, 1]"
148,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",ECKART,129.80599999999998,116.393,0.00555,"[0.0, 111.81, 119.54, 117.83]",0.2,0.5,"[10, 6, 1]","[6, 0, 1]"
149,"sim_T0.20s_d0.5_s[6.0,0.0,1.0]_m[10.0,6.0,1.0]",HT,129.80599999999998,120.61,0.00261,"[0.0, 122.89, 120.49, 118.45]",0.2,0.5,"[10, 6, 1]","[6, 0, 1]"
150,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",Classic,126.87,97.253,0.02707,"[0.0, 103.22, 97.23, 91.31]",0.2,0.625,"[4, 3, 1]","[3, 6, 1]"
151,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",ROTH,126.87,97.253,0.02707,"[0.0, 103.22, 97.23, 91.31]",0.2,0.625,"[4, 3, 1]","[3, 6, 1]"
152,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",PHAT,126.87,97.253,0.02707,"[0.0, 103.22, 97.23, 91.31]",0.2,0.625,"[4, 3, 1]","[3, 6, 1]"
153,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",SCOT,126.87,97.253,0.02707,"[0.0, 103.22, 97.23, 91.31]",0.2,0.625,"[4, 3, 1]","[3, 6, 1]"
154,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",ECKART,126.87,97.583,0.02647,"[0.0, 103.22, 98.22, 91.31]",0.2,0.625,"[4, 3, 1]","[3, 6, 1]"
155,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,3.0,1.0]",HT,126.87,97.253,0.02707,"[0.0, 103.22, 97.23, 91.31]",0.2,0.625,"[4, 3, 1]","[3, 6, 1]"
156,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",Classic,170.91,167.903,0.00028,"[0.0, 169.5, 167.84, 166.37]",0.2,0.625,"[8, 5, 1]","[3, 6, 1]"
157,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",ROTH,170.91,167.903,0.00028,"[0.0, 169.5, 167.84, 166.37]",0.2,0.625,"[8, 5, 1]","[3, 6, 1]"
158,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",PHAT,170.91,167.903,0.00028,"[0.0, 169.5, 167.84, 166.37]",0.2,0.625,"[8, 5, 1]","[3, 6, 1]"
159,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",SCOT,170.91,167.903,0.00028,"[0.0, 169.5, 167.84, 166.37]",0.2,0.625,"[8, 5, 1]","[3, 6, 1]"
160,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",ECKART,170.91,157.823,0.00529,"[0.0, 157.83, 155.36, 160.28]",0.2,0.625,"[8, 5, 1]","[3, 6, 1]"
161,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[8.0,5.0,1.0]",HT,170.91,167.903,0.00028,"[0.0, 169.5, 167.84, 166.37]",0.2,0.625,"[8, 5, 1]","[3, 6, 1]"
162,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",Classic,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.2,0.625,"[5, 6, 1]","[3, 6, 1]"
163,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",ROTH,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.2,0.625,"[5, 6, 1]","[3, 6, 1]"
164,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",PHAT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.2,0.625,"[5, 6, 1]","[3, 6, 1]"
165,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",SCOT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.2,0.625,"[5, 6, 1]","[3, 6, 1]"
166,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",ECKART,180.0,176.5,0.00038,"[0.0, 169.5, 180.0, 180.0]",0.2,0.625,"[5, 6, 1]","[3, 6, 1]"
167,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[5.0,6.0,1.0]",HT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.2,0.625,"[5, 6, 1]","[3, 6, 1]"
168,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",Classic,119.358,95.407,0.01771,"[0.0, 99.88, 95.25, 91.09]",0.2,0.625,"[4, 2, 1]","[3, 6, 1]"
169,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",ROTH,119.358,95.737,0.01722,"[0.0, 100.54, 95.58, 91.09]",0.2,0.625,"[4, 2, 1]","[3, 6, 1]"
170,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",PHAT,119.358,95.737,0.01722,"[0.0, 100.54, 95.58, 91.09]",0.2,0.625,"[4, 2, 1]","[3, 6, 1]"
171,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",SCOT,119.358,95.737,0.01722,"[0.0, 100.54, 95.58, 91.09]",0.2,0.625,"[4, 2, 1]","[3, 6, 1]"
172,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",ECKART,119.358,95.293,0.01787,"[0.0, 99.21, 95.58, 91.09]",0.2,0.625,"[4, 2, 1]","[3, 6, 1]"
173,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[4.0,2.0,1.0]",HT,119.358,95.737,0.01722,"[0.0, 100.54, 95.58, 91.09]",0.2,0.625,"[4, 2, 1]","[3, 6, 1]"
174,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",Classic,180.0,176.99,0.00028,"[0.0, 174.1, 180.0, 176.87]",0.2,0.625,"[10, 6, 1]","[3, 6, 1]"
175,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",ROTH,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.2,0.625,"[10, 6, 1]","[3, 6, 1]"
176,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",PHAT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.2,0.625,"[10, 6, 1]","[3, 6, 1]"
177,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",SCOT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.2,0.625,"[10, 6, 1]","[3, 6, 1]"
178,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",ECKART,180.0,160.44,0.01181,"[0.0, 156.16, 157.83, 167.33]",0.2,0.625,"[10, 6, 1]","[3, 6, 1]"
179,"sim_T0.20s_d0.6_s[3.0,6.0,1.0]_m[10.0,6.0,1.0]",HT,180.0,180.0,0.0,"[0.0, 180.0, 180.0, 180.0]",0.2,0.625,"[10, 6, 1]","[3, 6, 1]"
180,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",Classic,144.78199999999998,128.12,0.00857,"[0.0, 132.42, 128.13, 123.81]",0.2,0.625,"[4, 3, 1]","[1, 0, 1]"
181,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",ROTH,144.78199999999998,128.12,0.00857,"[0.0, 132.42, 128.13, 123.81]",0.2,0.625,"[4, 3, 1]","[1, 0, 1]"
182,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",PHAT,144.78199999999998,128.12,0.00857,"[0.0, 132.42, 128.13, 123.81]",0.2,0.625,"[4, 3, 1]","[1, 0, 1]"
183,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",SCOT,144.78199999999998,128.12,0.00857,"[0.0, 132.42, 128.13, 123.81]",0.2,0.625,"[4, 3, 1]","[1, 0, 1]"
184,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",ECKART,144.78199999999998,126.773,0.01001,"[0.0, 130.67, 126.89, 122.76]",0.2,0.625,"[4, 3, 1]","[1, 0, 1]"
185,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,3.0,1.0]",HT,144.78199999999998,128.12,0.00857,"[0.0, 132.42, 128.13, 123.81]",0.2,0.625,"[4, 3, 1]","[1, 0, 1]"
186,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",Classic,148.782,142.23,0.00132,"[0.0, 144.27, 142.08, 140.34]",0.2,0.625,"[8, 5, 1]","[1, 0, 1]"
187,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",ROTH,148.782,142.23,0.00132,"[0.0, 144.27, 142.08, 140.34]",0.2,0.625,"[8, 5, 1]","[1, 0, 1]"
188,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",PHAT,148.782,142.23,0.00132,"[0.0, 144.27, 142.08, 140.34]",0.2,0.625,"[8, 5, 1]","[1, 0, 1]"
189,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",SCOT,148.782,142.23,0.00132,"[0.0, 144.27, 142.08, 140.34]",0.2,0.625,"[8, 5, 1]","[1, 0, 1]"
190,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",ECKART,148.782,141.683,0.00156,"[0.0, 143.16, 141.55, 140.34]",0.2,0.625,"[8, 5, 1]","[1, 0, 1]"
191,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[8.0,5.0,1.0]",HT,148.782,142.23,0.00132,"[0.0, 144.27, 142.08, 140.34]",0.2,0.625,"[8, 5, 1]","[1, 0, 1]"
192,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",Classic,131.186,119.383,0.0043,"[0.0, 121.73, 119.45, 116.97]",0.2,0.625,"[5, 6, 1]","[1, 0, 1]"
193,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",ROTH,131.186,119.64,0.00411,"[0.0, 122.5, 119.45, 116.97]",0.2,0.625,"[5, 6, 1]","[1, 0, 1]"
194,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",PHAT,131.186,119.64,0.00411,"[0.0, 122.5, 119.45, 116.97]",0.2,0.625,"[5, 6, 1]","[1, 0, 1]"
195,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",SCOT,131.186,119.64,0.00411,"[0.0, 122.5, 119.45, 116.97]",0.2,0.625,"[5, 6, 1]","[1, 0, 1]"
196,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",ECKART,131.186,120.053,0.00383,"[0.0, 122.5, 120.2, 117.46]",0.2,0.625,"[5, 6, 1]","[1, 0, 1]"
197,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[5.0,6.0,1.0]",HT,131.186,119.64,0.00411,"[0.0, 122.5, 119.45, 116.97]",0.2,0.625,"[5, 6, 1]","[1, 0, 1]"
198,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",Classic,154.799,139.43,0.00729,"[0.0, 144.27, 139.49, 134.53]",0.2,0.625,"[4, 2, 1]","[1, 0, 1]"
199,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",ROTH,154.799,139.43,0.00729,"[0.0, 144.27, 139.49, 134.53]",0.2,0.625,"[4, 2, 1]","[1, 0, 1]"
200,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",PHAT,154.799,139.43,0.00729,"[0.0, 144.27, 139.49, 134.53]",0.2,0.625,"[4, 2, 1]","[1, 0, 1]"
201,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",SCOT,154.799,139.43,0.00729,"[0.0, 144.27, 139.49, 134.53]",0.2,0.625,"[4, 2, 1]","[1, 0, 1]"
202,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",ECKART,154.799,137.69,0.00903,"[0.0, 141.03, 137.51, 134.53]",0.2,0.625,"[4, 2, 1]","[1, 0, 1]"
203,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[4.0,2.0,1.0]",HT,154.799,139.43,0.00729,"[0.0, 144.27, 139.49, 134.53]",0.2,0.625,"[4, 2, 1]","[1, 0, 1]"
204,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",Classic,149.657,144.28,0.00089,"[0.0, 145.41, 144.27, 143.16]",0.2,0.625,"[10, 6, 1]","[1, 0, 1]"
205,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",ROTH,149.657,144.98,0.00068,"[0.0, 146.58, 144.83, 143.53]",0.2,0.625,"[10, 6, 1]","[1, 0, 1]"
206,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",PHAT,149.657,144.98,0.00068,"[0.0, 146.58, 144.83, 143.53]",0.2,0.625,"[10, 6, 1]","[1, 0, 1]"
207,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",SCOT,149.657,144.98,0.00068,"[0.0, 146.58, 144.83, 143.53]",0.2,0.625,"[10, 6, 1]","[1, 0, 1]"
208,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",ECKART,149.657,143.17,0.0013,"[0.0, 144.27, 142.08, 143.16]",0.2,0.625,"[10, 6, 1]","[1, 0, 1]"
209,"sim_T0.20s_d0.6_s[1.0,0.0,1.0]_m[10.0,6.0,1.0]",HT,149.657,144.98,0.00068,"[0.0, 146.58, 144.83, 143.53]",0.2,0.625,"[10, 6, 1]","[1, 0, 1]"
210,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",Classic,148.392,123.66,0.01888,"[0.0, 130.67, 124.07, 116.24]",0.2,0.625,"[4, 3, 1]","[2, 1, 1]"
211,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",ROTH,148.392,123.66,0.01888,"[0.0, 130.67, 124.07, 116.24]",0.2,0.625,"[4, 3, 1]","[2, 1, 1]"
212,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",PHAT,148.392,123.66,0.01888,"[0.0, 130.67, 124.07, 116.24]",0.2,0.625,"[4, 3, 1]","[2, 1, 1]"
213,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",SCOT,148.392,123.66,0.01888,"[0.0, 130.67, 124.07, 116.24]",0.2,0.625,"[4, 3, 1]","[2, 1, 1]"
214,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",ECKART,148.392,120.68,0.0237,"[0.0, 126.48, 121.73, 113.83]",0.2,0.625,"[4, 3, 1]","[2, 1, 1]"
215,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,3.0,1.0]",HT,148.392,123.66,0.01888,"[0.0, 130.67, 124.07, 116.24]",0.2,0.625,"[4, 3, 1]","[2, 1, 1]"
216,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",Classic,151.113,143.5,0.00179,"[0.0, 145.41, 143.71, 141.38]",0.2,0.625,"[8, 5, 1]","[2, 1, 1]"
217,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",ROTH,151.113,143.617,0.00173,"[0.0, 145.41, 143.71, 141.73]",0.2,0.625,"[8, 5, 1]","[2, 1, 1]"
218,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",PHAT,151.113,143.617,0.00173,"[0.0, 145.41, 143.71, 141.73]",0.2,0.625,"[8, 5, 1]","[2, 1, 1]"
219,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",SCOT,151.113,143.617,0.00173,"[0.0, 145.41, 143.71, 141.73]",0.2,0.625,"[8, 5, 1]","[2, 1, 1]"
220,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",ECKART,151.113,139.773,0.00397,"[0.0, 140.0, 140.0, 139.32]",0.2,0.625,"[8, 5, 1]","[2, 1, 1]"
221,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[8.0,5.0,1.0]",HT,151.113,143.5,0.00179,"[0.0, 145.41, 143.71, 141.38]",0.2,0.625,"[8, 5, 1]","[2, 1, 1]"
222,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",Classic,130.365,115.17,0.00713,"[0.0, 117.95, 115.39, 112.17]",0.2,0.625,"[5, 6, 1]","[2, 1, 1]"
223,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",ROTH,130.365,115.497,0.00682,"[0.0, 118.7, 115.39, 112.4]",0.2,0.625,"[5, 6, 1]","[2, 1, 1]"
224,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",PHAT,130.365,115.497,0.00682,"[0.0, 118.7, 115.39, 112.4]",0.2,0.625,"[5, 6, 1]","[2, 1, 1]"
225,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",SCOT,130.365,115.497,0.00682,"[0.0, 118.7, 115.39, 112.4]",0.2,0.625,"[5, 6, 1]","[2, 1, 1]"
226,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",ECKART,130.365,115.013,0.00727,"[0.0, 117.95, 115.39, 111.7]",0.2,0.625,"[5, 6, 1]","[2, 1, 1]"
227,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[5.0,6.0,1.0]",HT,130.365,115.497,0.00682,"[0.0, 118.7, 115.39, 112.4]",0.2,0.625,"[5, 6, 1]","[2, 1, 1]"
228,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",Classic,162.897,141.303,0.01439,"[0.0, 150.33, 142.62, 130.96]",0.2,0.625,"[4, 2, 1]","[2, 1, 1]"
229,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",ROTH,162.897,141.303,0.01439,"[0.0, 150.33, 142.62, 130.96]",0.2,0.625,"[4, 2, 1]","[2, 1, 1]"
230,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",PHAT,162.897,141.303,0.01439,"[0.0, 150.33, 142.62, 130.96]",0.2,0.625,"[4, 2, 1]","[2, 1, 1]"
231,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",SCOT,162.897,141.303,0.01439,"[0.0, 150.33, 142.62, 130.96]",0.2,0.625,"[4, 2, 1]","[2, 1, 1]"
232,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",ECKART,162.897,140.733,0.01516,"[0.0, 147.79, 143.16, 131.25]",0.2,0.625,"[4, 2, 1]","[2, 1, 1]"
233,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[4.0,2.0,1.0]",HT,162.897,141.303,0.01439,"[0.0, 150.33, 142.62, 130.96]",0.2,0.625,"[4, 2, 1]","[2, 1, 1]"
234,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",Classic,151.607,145.737,0.00106,"[0.0, 146.58, 145.99, 144.64]",0.2,0.625,"[10, 6, 1]","[2, 1, 1]"
235,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",ROTH,151.607,146.14,0.00092,"[0.0, 147.79, 145.99, 144.64]",0.2,0.625,"[10, 6, 1]","[2, 1, 1]"
236,"sim_T0.20s_d0.6_s[2.0,1.0,1.0]_m[10.0,6.0,1.0]",PHAT,151.607,146.14,0.00092,"[0.0, 147.79, 145.99, 144.64]",0.2,0.625,"[10, 6, 1]","[2, 1, 1]"
