,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.n,mic_array.position,source.position
17365,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",ROTH,45.481,105.605,0.11157,"[0.0, 92.73, 180.0, 90.45, 90.68, 90.0, 89.77]",0.8,0.30000000000000004,7,"[5, 2, 1]","[9, 5, 1]"
17366,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",PHAT,45.481,90.832,0.06348,"[0.0, 92.73, 91.36, 90.45, 90.68, 90.0, 89.77]",0.8,0.30000000000000004,7,"[5, 2, 1]","[9, 5, 1]"
17367,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",SCOT,45.481,90.832,0.06348,"[0.0, 92.73, 91.36, 90.45, 90.68, 90.0, 89.77]",0.8,0.30000000000000004,7,"[5, 2, 1]","[9, 5, 1]"
17368,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",ECKART,45.481,40.92,0.00064,"[0.0, 73.39, 60.77, 54.58, 56.78, 0.0, 0.0]",0.8,0.30000000000000004,7,"[5, 2, 1]","[9, 5, 1]"
17369,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[9.0,5.0,1.0,]",HT,45.481,102.305,0.09966,"[0.0, 92.73, 160.2, 90.45, 90.68, 90.0, 89.77]",0.8,0.30000000000000004,7,"[5, 2, 1]","[9, 5, 1]"
17370,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",Classic,62.676,70.14,0.00172,"[0.0, 67.6, 72.68]",0.8,0.30000000000000004,3,"[5, 2, 1]","[7, 5, 1]"
17371,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",ROTH,62.676,180.0,0.42484,"[0.0, 180.0, 180.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[7, 5, 1]"
17372,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",PHAT,62.676,134.32,0.15842,"[0.0, 88.64, 180.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[7, 5, 1]"
17373,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",SCOT,62.676,134.32,0.15842,"[0.0, 88.64, 180.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[7, 5, 1]"
17374,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",ECKART,62.676,71.49,0.0024,"[0.0, 77.62, 65.36]",0.8,0.30000000000000004,3,"[5, 2, 1]","[7, 5, 1]"
17375,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",HT,62.676,90.685,0.02421,"[0.0, 88.64, 92.73]",0.8,0.30000000000000004,3,"[5, 2, 1]","[7, 5, 1]"
17376,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",Classic,64.983,64.003,3e-05,"[0.0, 67.6, 72.68, 51.73]",0.8,0.30000000000000004,4,"[5, 2, 1]","[7, 5, 1]"
17377,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",ROTH,64.983,150.0,0.22308,"[0.0, 180.0, 180.0, 90.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[7, 5, 1]"
17378,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",PHAT,64.983,119.547,0.09189,"[0.0, 88.64, 180.0, 90.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[7, 5, 1]"
17379,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",SCOT,64.983,119.547,0.09189,"[0.0, 88.64, 180.0, 90.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[7, 5, 1]"
17380,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",ECKART,64.983,65.477,1e-05,"[0.0, 77.62, 65.36, 53.45]",0.8,0.30000000000000004,4,"[5, 2, 1]","[7, 5, 1]"
17381,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",HT,64.983,90.457,0.02003,"[0.0, 88.64, 92.73, 90.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[7, 5, 1]"
17382,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",Classic,67.38,64.625,0.00023,"[0.0, 67.6, 72.68, 51.73, 66.49]",0.8,0.30000000000000004,5,"[5, 2, 1]","[7, 5, 1]"
17383,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",ROTH,67.38,134.66,0.13971,"[0.0, 88.64, 180.0, 90.0, 180.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[7, 5, 1]"
17384,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",PHAT,67.38,89.66,0.01532,"[0.0, 88.64, 180.0, 90.0, 0.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[7, 5, 1]"
17385,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",SCOT,67.38,89.66,0.01532,"[0.0, 88.64, 180.0, 90.0, 0.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[7, 5, 1]"
17386,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",ECKART,67.38,63.905,0.00037,"[0.0, 77.62, 65.36, 53.45, 59.19]",0.8,0.30000000000000004,5,"[5, 2, 1]","[7, 5, 1]"
17387,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",HT,67.38,90.258,0.01615,"[0.0, 88.64, 92.73, 90.0, 89.66]",0.8,0.30000000000000004,5,"[5, 2, 1]","[7, 5, 1]"
17388,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",Classic,69.864,51.7,0.01018,"[0.0, 67.6, 72.68, 51.73, 66.49, 0.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[7, 5, 1]"
17389,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",ROTH,69.864,107.728,0.04425,"[0.0, 88.64, 180.0, 90.0, 0.0, 180.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[7, 5, 1]"
17390,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",PHAT,69.864,107.728,0.04425,"[0.0, 88.64, 180.0, 90.0, 0.0, 180.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[7, 5, 1]"
17391,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",SCOT,69.864,107.728,0.04425,"[0.0, 88.64, 180.0, 90.0, 0.0, 180.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[7, 5, 1]"
17392,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",ECKART,69.864,63.742,0.00116,"[0.0, 77.62, 65.36, 53.45, 59.19, 63.09]",0.8,0.30000000000000004,6,"[5, 2, 1]","[7, 5, 1]"
17393,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",HT,69.864,81.912,0.00448,"[0.0, 88.64, 92.73, 90.0, 89.66, 48.53]",0.8,0.30000000000000004,6,"[5, 2, 1]","[7, 5, 1]"
17394,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",Classic,72.429,73.083,1e-05,"[0.0, 67.6, 72.68, 51.73, 66.49, 0.0, 180.0]",0.8,0.30000000000000004,7,"[5, 2, 1]","[7, 5, 1]"
17395,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",ROTH,72.429,134.812,0.12011,"[0.0, 88.64, 180.0, 90.0, 180.0, 180.0, 90.23]",0.8,0.30000000000000004,7,"[5, 2, 1]","[7, 5, 1]"
17396,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",PHAT,72.429,104.812,0.03237,"[0.0, 88.64, 180.0, 90.0, 0.0, 180.0, 90.23]",0.8,0.30000000000000004,7,"[5, 2, 1]","[7, 5, 1]"
17397,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",SCOT,72.429,104.812,0.03237,"[0.0, 88.64, 180.0, 90.0, 0.0, 180.0, 90.23]",0.8,0.30000000000000004,7,"[5, 2, 1]","[7, 5, 1]"
17398,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",ECKART,72.429,83.118,0.00353,"[0.0, 77.62, 65.36, 53.45, 59.19, 63.09, 180.0]",0.8,0.30000000000000004,7,"[5, 2, 1]","[7, 5, 1]"
17399,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[7.0,5.0,1.0,]",HT,72.429,83.298,0.00365,"[0.0, 88.64, 92.73, 90.0, 89.66, 48.53, 90.23]",0.8,0.30000000000000004,7,"[5, 2, 1]","[7, 5, 1]"
17400,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",Classic,86.322,90.34,0.0005,"[0.0, 91.36, 89.32]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 9, 1]"
17401,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ROTH,86.322,90.68,0.00059,"[0.0, 91.36, 90.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 9, 1]"
17402,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",PHAT,86.322,90.68,0.00059,"[0.0, 91.36, 90.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 9, 1]"
17403,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",SCOT,86.322,90.68,0.00059,"[0.0, 91.36, 90.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 9, 1]"
17404,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ECKART,86.322,89.655,0.00034,"[0.0, 91.36, 87.95]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 9, 1]"
17405,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",HT,86.322,90.68,0.00059,"[0.0, 91.36, 90.0]",0.8,0.30000000000000004,3,"[5, 2, 1]","[5, 9, 1]"
17406,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",Classic,85.101,89.467,0.00059,"[0.0, 91.36, 89.32, 87.72]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 9, 1]"
17407,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ROTH,85.101,120.453,0.03857,"[0.0, 91.36, 90.0, 180.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 9, 1]"
17408,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",PHAT,85.101,90.303,0.00084,"[0.0, 91.36, 90.0, 89.55]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 9, 1]"
17409,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",SCOT,85.101,90.303,0.00084,"[0.0, 91.36, 90.0, 89.55]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 9, 1]"
17410,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ECKART,85.101,87.49,0.00018,"[0.0, 91.36, 87.95, 83.16]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 9, 1]"
17411,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",HT,85.101,90.303,0.00084,"[0.0, 91.36, 90.0, 89.55]",0.8,0.30000000000000004,4,"[5, 2, 1]","[5, 9, 1]"
17412,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",Classic,83.884,67.1,0.00869,"[0.0, 91.36, 89.32, 87.72, 0.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 9, 1]"
17413,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ROTH,83.884,101.902,0.01002,"[0.0, 91.36, 90.0, 136.93, 89.32]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 9, 1]"
17414,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",PHAT,83.884,112.728,0.02568,"[0.0, 91.36, 90.0, 89.55, 180.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 9, 1]"
17415,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",SCOT,83.884,112.728,0.02568,"[0.0, 91.36, 90.0, 89.55, 180.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 9, 1]"
17416,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ECKART,83.884,65.618,0.0103,"[0.0, 91.36, 87.95, 83.16, 0.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 9, 1]"
17417,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",HT,83.884,90.058,0.00118,"[0.0, 91.36, 90.0, 89.55, 89.32]",0.8,0.30000000000000004,5,"[5, 2, 1]","[5, 9, 1]"
17418,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",Classic,82.674,70.696,0.00443,"[0.0, 91.36, 89.32, 87.72, 0.0, 85.08]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 9, 1]"
17419,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ROTH,82.674,108.136,0.02001,"[0.0, 91.36, 90.0, 180.0, 89.32, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 9, 1]"
17420,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",PHAT,82.674,108.182,0.02008,"[0.0, 91.36, 90.0, 89.55, 180.0, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 9, 1]"
17421,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",SCOT,82.674,108.182,0.02008,"[0.0, 91.36, 90.0, 89.55, 180.0, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 9, 1]"
17422,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ECKART,82.674,83.592,3e-05,"[0.0, 91.36, 87.95, 83.16, 0.0, 155.49]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 9, 1]"
17423,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",HT,82.674,90.046,0.00168,"[0.0, 91.36, 90.0, 89.55, 89.32, 90.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[5, 9, 1]"
17424,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",Classic,81.469,73.345,0.00204,"[0.0, 91.36, 89.32, 87.72, 0.0, 85.08, 86.59]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 9, 1]"
17425,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ROTH,81.469,105.227,0.01742,"[0.0, 91.36, 90.0, 180.0, 89.32, 90.0, 90.68]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 9, 1]"
17426,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",PHAT,81.469,105.342,0.01759,"[0.0, 91.36, 90.0, 89.55, 180.0, 90.0, 91.14]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 9, 1]"
17427,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",SCOT,81.469,105.342,0.01759,"[0.0, 91.36, 90.0, 89.55, 180.0, 90.0, 91.14]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 9, 1]"
17428,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",ECKART,81.469,92.937,0.00406,"[0.0, 91.36, 87.95, 83.16, 0.0, 155.49, 139.66]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 9, 1]"
17429,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[5.0,9.0,1.0,]",HT,81.469,90.152,0.00233,"[0.0, 91.36, 90.0, 89.55, 89.32, 90.0, 90.68]",0.8,0.30000000000000004,7,"[5, 2, 1]","[5, 9, 1]"
17430,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",Classic,21.413,61.125,0.04867,"[0.0, 58.4, 63.85]",0.8,0.30000000000000004,3,"[5, 2, 1]","[8, 3, 1]"
17431,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ROTH,21.413,56.205,0.03736,"[0.0, 21.73, 90.68]",0.8,0.30000000000000004,3,"[5, 2, 1]","[8, 3, 1]"
17432,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",PHAT,21.413,90.34,0.14663,"[0.0, 90.0, 90.68]",0.8,0.30000000000000004,3,"[5, 2, 1]","[8, 3, 1]"
17433,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",SCOT,21.413,90.34,0.14663,"[0.0, 90.0, 90.68]",0.8,0.30000000000000004,3,"[5, 2, 1]","[8, 3, 1]"
17434,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ECKART,21.413,71.59,0.07771,"[0.0, 73.39, 69.79]",0.8,0.30000000000000004,3,"[5, 2, 1]","[8, 3, 1]"
17435,"sim_T0.80s_d0.3_n3_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",HT,21.413,90.34,0.14663,"[0.0, 90.0, 90.68]",0.8,0.30000000000000004,3,"[5, 2, 1]","[8, 3, 1]"
17436,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",Classic,22.62,100.75,0.1884,"[0.0, 58.4, 63.85, 180.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[8, 3, 1]"
17437,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ROTH,22.62,97.47,0.17292,"[0.0, 21.73, 90.68, 180.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[8, 3, 1]"
17438,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",PHAT,22.62,60.227,0.04365,"[0.0, 90.0, 90.68, 0.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[8, 3, 1]"
17439,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",SCOT,22.62,60.227,0.04365,"[0.0, 90.0, 90.68, 0.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[8, 3, 1]"
17440,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ECKART,22.62,47.97,0.01983,"[0.0, 73.39, 70.52, 0.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[8, 3, 1]"
17441,"sim_T0.80s_d0.3_n4_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",HT,22.62,60.227,0.04365,"[0.0, 90.0, 90.68, 0.0]",0.8,0.30000000000000004,4,"[5, 2, 1]","[8, 3, 1]"
17442,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",Classic,23.962,75.562,0.08218,"[0.0, 58.4, 63.85, 180.0, 0.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[8, 3, 1]"
17443,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ROTH,23.962,73.102,0.07453,"[0.0, 21.73, 90.68, 180.0, 0.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[8, 3, 1]"
17444,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",PHAT,23.962,45.17,0.01388,"[0.0, 90.0, 90.68, 0.0, 0.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[8, 3, 1]"
17445,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",SCOT,23.962,45.17,0.01388,"[0.0, 90.0, 90.68, 0.0, 0.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[8, 3, 1]"
17446,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ECKART,23.962,35.978,0.00446,"[0.0, 73.39, 70.52, 0.0, 0.0]",0.8,0.30000000000000004,5,"[5, 2, 1]","[8, 3, 1]"
17447,"sim_T0.80s_d0.3_n5_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",HT,23.962,67.585,0.05873,"[0.0, 90.0, 90.68, 0.0, 89.66]",0.8,0.30000000000000004,5,"[5, 2, 1]","[8, 3, 1]"
17448,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",Classic,25.463,60.45,0.03778,"[0.0, 58.4, 63.85, 180.0, 0.0, 0.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[8, 3, 1]"
17449,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ROTH,25.463,94.578,0.14743,"[0.0, 21.73, 90.68, 180.0, 89.66, 90.82]",0.8,0.30000000000000004,6,"[5, 2, 1]","[8, 3, 1]"
17450,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",PHAT,25.463,54.3,0.02567,"[0.0, 90.0, 90.68, 0.0, 0.0, 90.82]",0.8,0.30000000000000004,6,"[5, 2, 1]","[8, 3, 1]"
17451,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",SCOT,25.463,54.3,0.02567,"[0.0, 90.0, 90.68, 0.0, 0.0, 90.82]",0.8,0.30000000000000004,6,"[5, 2, 1]","[8, 3, 1]"
17452,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ECKART,25.463,28.636,0.00031,"[0.0, 73.39, 69.79, 0.0, 0.0, 0.0]",0.8,0.30000000000000004,6,"[5, 2, 1]","[8, 3, 1]"
17453,"sim_T0.80s_d0.3_n6_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",HT,25.463,72.232,0.06751,"[0.0, 90.0, 90.68, 0.0, 89.66, 90.82]",0.8,0.30000000000000004,6,"[5, 2, 1]","[8, 3, 1]"
17454,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",Classic,27.15,50.375,0.01665,"[0.0, 58.4, 63.85, 180.0, 0.0, 0.0, 0.0]",0.8,0.30000000000000004,7,"[5, 2, 1]","[8, 3, 1]"
17455,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ROTH,27.15,105.193,0.18799,"[0.0, 90.0, 90.68, 180.0, 89.66, 90.82, 90.0]",0.8,0.30000000000000004,7,"[5, 2, 1]","[8, 3, 1]"
17456,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",PHAT,27.15,60.25,0.03382,"[0.0, 90.0, 90.68, 0.0, 0.0, 90.82, 90.0]",0.8,0.30000000000000004,7,"[5, 2, 1]","[8, 3, 1]"
17457,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",SCOT,27.15,60.25,0.03382,"[0.0, 90.0, 90.68, 0.0, 0.0, 90.82, 90.0]",0.8,0.30000000000000004,7,"[5, 2, 1]","[8, 3, 1]"
17458,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",ECKART,27.15,23.863,0.00033,"[0.0, 73.39, 69.79, 0.0, 0.0, 0.0, 0.0]",0.8,0.30000000000000004,7,"[5, 2, 1]","[8, 3, 1]"
17459,"sim_T0.80s_d0.3_n7_s[5.0,2.0,1.0]_m[8.0,3.0,1.0,]",HT,27.15,75.193,0.07124,"[0.0, 90.0, 90.68, 0.0, 89.66, 90.82, 90.0]",0.8,0.30000000000000004,7,"[5, 2, 1]","[8, 3, 1]"
17460,"sim_T0.80s_d0.3_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",Classic,167.335,93.76,0.16708,"[0.0, 95.47, 92.05]",0.8,0.30000000000000004,3,"[9, 8, 1]","[5, 7, 1]"
17461,"sim_T0.80s_d0.3_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ROTH,167.335,92.045,0.17496,"[0.0, 92.73, 91.36]",0.8,0.30000000000000004,3,"[9, 8, 1]","[5, 7, 1]"
17462,"sim_T0.80s_d0.3_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",PHAT,167.335,92.045,0.17496,"[0.0, 92.73, 91.36]",0.8,0.30000000000000004,3,"[9, 8, 1]","[5, 7, 1]"
17463,"sim_T0.80s_d0.3_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",SCOT,167.335,92.045,0.17496,"[0.0, 92.73, 91.36]",0.8,0.30000000000000004,3,"[9, 8, 1]","[5, 7, 1]"
17464,"sim_T0.80s_d0.3_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ECKART,167.335,97.545,0.15033,"[0.0, 94.1, 100.99]",0.8,0.30000000000000004,3,"[9, 8, 1]","[5, 7, 1]"
17465,"sim_T0.80s_d0.3_n3_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",HT,167.335,92.045,0.17496,"[0.0, 92.73, 91.36]",0.8,0.30000000000000004,3,"[9, 8, 1]","[5, 7, 1]"
17466,"sim_T0.80s_d0.3_n4_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",Classic,167.735,122.507,0.06314,"[0.0, 95.47, 92.05, 180.0]",0.8,0.30000000000000004,4,"[9, 8, 1]","[5, 7, 1]"
17467,"sim_T0.80s_d0.3_n4_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",ROTH,167.735,82.223,0.22569,"[0.0, 92.73, 91.36, 62.58]",0.8,0.30000000000000004,4,"[9, 8, 1]","[5, 7, 1]"
17468,"sim_T0.80s_d0.3_n4_s[9.0,8.0,1.0]_m[5.0,7.0,1.0,]",PHAT,167.735,82.223,0.22569,"[0.0, 92.73, 91.36, 62.58]",0.8,0.30000000000000004,4,"[9, 8, 1]","[5, 7, 1]"
